filter_key,category,context,description,net_profitability_improvement,statistical_confidence,trade_reduction,risk_reduction,rank_score,trade_count,net_pnl,profit_factor,win_rate,expectancy,max_drawdown,avg_winner,avg_loser,trade_coverage,net_pnl_delta,profit_factor_delta,expectancy_delta,max_drawdown_delta,baseline_trades,baseline_net_pnl,baseline_expectancy,baseline_profit_factor,baseline_win_rate,baseline_max_drawdown,baseline_avg_winner,baseline_avg_loser,expectancy_lift,expectancy_lift_ci_low,expectancy_lift_ci_high,p_value_approx,statistically_acceptable
pe:exclude_day_friday,day_filter,pe,pe exclude Friday,197126.2499999958,0.5455298204539376,0.10301085587476755,0.07072499028044954,0.21458220559815283,59822,-2570992.874999997,0.725071095344093,0.39605830630871586,-42.97738081307875,-2572476.0000000023,286.18113999915613,-258.8359109025991,0.8969891441252325,197126.2499999958,-0.007109568694952051,-1.4713662236228515,195785.24999999488,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.4713662236228515,-5.326903468229251,2.384171020983548,0.4544701795460624,False
pe:exclude_day_tuesday,day_filter,pe,pe exclude Tuesday,176380.49999999115,0.5659510521453277,0.09716307803034852,0.06371526531319949,0.1861973743355172,60212,-2591738.625000002,0.7230491469037441,0.39429017471600347,-43.04355651697339,-2591880.749999998,285.00816625247455,-256.5906473636588,0.9028369219696515,176380.49999999115,-0.009131517135300915,-1.5375419275174877,176380.49999999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.5375419275174877,-5.389839097767345,2.3147552427323688,0.43404894785467235,False
pe:ema_distance_below_0.000723,ema_distance_filter,pe,pe require EMA20 distance <= 0.000723,165508.1249999958,0.8869103175215469,0.1250074971510826,0.05988799828773342,0.15619159025609783,58355,-2602610.999999997,0.7081788390495399,0.39292262873789735,-44.59962299717243,-2602475.6249999986,275.45477888263787,-251.75051162987637,0.8749925028489174,165508.1249999958,-0.024001824989505094,-3.0936084077165305,165785.6249999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-3.0936084077165305,-6.92045330316314,0.7332364877300792,0.11308968247845314,False
pe:avoid_expiry_proxy,time_filter,pe,pe avoid weekday-3 expiry proxy,136499.62500000373,0.7086048118692121,0.09447909794278175,0.04930879446439467,0.12664429465086277,60391,-2631619.4999999893,0.7195113099543341,0.394214369690848,-43.57635243662117,-2631761.624999999,283.5572100642671,-256.4581784386616,0.9055209020572182,136499.62500000373,-0.012669354084710927,-2.07033784716527,136499.62499999814,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-2.07033784716527,-5.916412481353563,1.7757367870230225,0.2913951881307879,False
pe:exclude_day_thursday,day_filter,pe,pe exclude Thursday,136499.62500000373,0.7086048118692121,0.09447909794278175,0.04930879446439467,0.12664429465086277,60391,-2631619.4999999893,0.7195113099543341,0.394214369690848,-43.57635243662117,-2631761.624999999,283.5572100642671,-256.4581784386616,0.9055209020572182,136499.62500000373,-0.012669354084710927,-2.07033784716527,136499.62499999814,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-2.07033784716527,-5.916412481353563,1.7757367870230225,0.2913951881307879,False
ce:max_stop_probability_0.1829,stop_risk_filter,ce,ce require stop-hit probability <= 0.1829,113148.00000000093,0.998665317222486,0.16544713009056555,0.040873309916107464,0.05421834731806474,55658,-2654971.124999992,0.6813784277168508,0.3848862697186388,-47.70151864960998,-2655113.2499999963,265.0409567267297,-243.38937083771458,0.8345528699094344,113148.00000000093,-0.05080223632219427,-6.195504060154079,113148.00000000093,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-6.195504060154079,-9.980296259804366,-2.4107118605037923,0.0013346827775140297,False
ce:ema_distance_below_0.000723,ema_distance_filter,ce,ce require EMA20 distance <= 0.000723,98487.37500000047,0.9704389011716401,0.1250074971510826,0.03552423926751826,0.053378980985288954,58355,-2669631.7499999925,0.7023354876707879,0.38970096821180705,-45.748123554108346,-2669920.874999998,276.9869783650677,-251.82772575391695,0.8749925028489174,98487.37500000047,-0.02984517636825712,-4.242108964652445,98340.37499999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-4.242108964652445,-8.063263328222977,-0.4209546010819136,0.02956109882835991,False
all:avoid_open_30m,time_filter,all,all avoid first 30 minutes,82444.12500000186,0.8868874504930416,0.09692316919570565,0.02978191635634087,0.04319406166749064,60228,-2685674.999999991,0.7101590628511448,0.3912798034136946,-44.59180115560854,-2685817.1249999977,279.2309099974542,-252.74209331187595,0.9030768308042944,82444.12500000186,-0.022021601187900197,-3.085786566152642,82444.12499999953,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-3.085786566152642,-6.90319796888521,0.7316248365799263,0.11311254950695833,False
ce:avoid_open_30m,time_filter,ce,ce avoid first 30 minutes,54244.500000000466,0.4856255936236007,0.04846158459785277,0.019595152011032214,0.023400529093794864,63460,-2713874.6249999925,0.722925910447131,0.3945950204853451,-42.76512173022365,-2714016.749999997,282.77172936384346,-254.94576902053663,0.9515384154021472,54244.500000000466,-0.009254753591914078,-1.259107140767746,54244.5,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.259107140767746,-5.043912291723782,2.525698010188289,0.5143744063763993,False
pe:vwap_distance_below_0.002153,vwap_distance_filter,pe,pe require absolute VWAP distance <= 0.002153,73088.24999999302,0.9836174783481625,0.1250074971510826,0.026402222694840913,0.014522877625645334,58355,-2695030.875,0.7003715863962866,0.39239139748093566,-46.183375460543225,-2695172.9999999986,275.11338326491403,-253.67563880192915,0.8749925028489174,73088.24999999302,-0.03180907764275842,-4.677360871087323,73088.2499999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-4.677360871087323,-8.49675950691886,-0.857962235255787,0.016382521651837463,False
pe:exclude_regime_volatile_trend,regime_filter,pe,pe exclude regime=volatile_trend,66778.1249999972,0.9605735938665099,0.11022311521621786,0.0242230118273695,0.012618953473432882,59341,-2701340.999999996,0.7056589258116731,0.3927807081107497,-45.522337001398625,-2701205.6249999986,277.8550980350096,-254.6995150278911,0.8897768847837821,66778.1249999972,-0.026521738227371916,-4.016322411942724,67055.6249999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-4.016322411942724,-7.838218335393382,-0.19442648849206678,0.03942640613349015,False
ce:exclude_day_sunday,day_filter,ce,ce exclude Sunday,19768.124999998603,0.08075161869517455,0.0024740598572542405,0.007140989673572182,-0.008694007940251752,66527,-2748350.9999999944,0.7331074456025513,0.39687645617568806,-41.31181324875606,-2748493.124999997,285.923659243268,-256.64423723955736,0.9975259401427458,19768.124999998603,0.0009267815635062293,0.1942013406998413,19768.125,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,0.1942013406998413,-3.5603122613822533,3.948714942781936,0.9192483813048254,False
pe:avoid_open_30m,time_filter,pe,pe avoid first 30 minutes,28199.625000001397,0.6126627206318563,0.04846158459785277,0.010186764345308316,-0.01616222852588866,63460,-2739919.4999999916,0.7206170593151114,0.3939962180901355,-43.175535770564004,-2740061.6249999986,282.65087689477286,-255.01311529760503,0.9515384154021472,28199.625000001397,-0.011563604723933585,-1.6695211811081023,28199.624999998603,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-1.6695211811081023,-5.454861787119837,2.1158194249036324,0.38733727936814366,False
all:exclude_day_sunday,day_filter,all,all exclude Sunday,-6280.5,0.1250153667875361,0.004948119714508481,-0.0022687526330833143,-0.049062577038827285,66362,-2774399.624999993,0.7299477489121116,0.396808414454055,-41.807052605406604,-2774541.749999997,284.78207477309866,-256.6530765195233,0.9950518802854915,-6280.5,-0.0022329151269334657,-0.30103801595070223,-6280.5,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.30103801595070223,-4.051332440574397,3.449256408672993,0.8749846332124639,False
pe:avoid_closing_45m,time_filter,pe,pe avoid last 45 minutes,14360.624999998603,0.9554895064296076,0.09086547112097398,0.0051875974494818905,-0.05772420456778438,60632,-2753758.4999999944,0.7089754200183108,0.39508840216387386,-45.41757652724625,-2753900.6249999977,280.0471665623044,-257.98970403795283,0.909134528879026,14360.624999998603,-0.023205244020734206,-3.9115619377903457,14360.624999999534,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-3.9115619377903457,-7.727242701726488,-0.09588117385420336,0.0445104935703924,False
ce:max_stop_probability_0.2485,stop_risk_filter,ce,ce require stop-hit probability <= 0.2485,6798.375000001397,0.9487382264434961,0.08464283572242548,0.00245582854580634,-0.06548445385945714,61047,-2761320.7499999916,0.7008750784370359,0.39073173128900685,-45.23270185267076,-2761462.8749999977,271.24507923531655,-248.19405347636706,0.9153571642775745,6798.375000001397,-0.031305585602009134,-3.726687263214856,6798.374999999534,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-3.726687263214856,-7.473865740526488,0.020491214096775234,0.05126177355650385,False
ce:exclude_high_volatility,volatility_filter,ce,ce exclude volatility above p75 (0.000377),20095.500000002794,0.9962526158863655,0.1250074971510826,0.00725924982694446,-0.06626723975744092,58355,-2748023.62499999,0.6887266847544594,0.3869762659583583,-47.0914853054578,-2748165.7499999977,269.25456669028443,-246.78752830346895,0.8749925028489174,20095.500000002794,-0.04345397928458561,-5.5854707160019,20095.499999999534,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-5.5854707160019,-9.362198958438817,-1.8087424735649833,0.0037473841136345426,False
pe:exclude_day_sunday,day_filter,pe,pe exclude Sunday,-26048.62499999907,0.20395927490057697,0.0024740598572542405,-0.009409742306655497,-0.07790044536291649,66527,-2794167.749999992,0.7290305059124167,0.39695161363055603,-42.00050731282024,-2794309.874999997,284.67036977431104,-257.02891086517604,0.9975259401427458,-26048.62499999907,-0.003150158126628333,-0.49449272336433836,-26048.625,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-0.49449272336433836,-4.244207805626193,3.255222358897516,0.796040725099423,False
pe:max_stop_probability_0.1218,stop_risk_filter,pe,pe require stop-hit probability <= 0.1218,53866.87499999395,0.9999999995723048,0.24365741018413,0.019458739669169108,-0.08833100058607275,50442,-2714252.249999999,0.6452655139847512,0.3802981642282225,-53.80937016771736,-2714394.3749999986,257.3764009800345,-244.77762404427529,0.75634258981587,53866.87499999395,-0.08691515005429384,-12.30335557826146,53866.8749999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-12.30335557826146,-16.165661525523582,-8.441049630999336,4.2769520033716047e-10,False
ce:atr_below_12.5347,atr_range,ce,ce require ATR <= 12.5347,-30022.124999998603,0.9992089709531424,0.1250074971510826,-0.01084511983831007,-0.14294792893757624,58355,-2798141.2499999916,0.6825295456413645,0.3862736697797961,-47.9503255933509,-2798283.374999997,266.8791202697309,-246.10106382978714,0.8749925028489174,-30022.124999998603,-0.04965111839768055,-6.444311003894995,-30022.125,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-6.444311003894995,-10.208068409926756,-2.6805535978632333,0.0007910290468575443,False
all:max_stop_probability_0.1862,stop_risk_filter,all,all require stop-hit probability <= 0.1862,-22324.12500000233,1.0,0.3121063995681641,-0.008064312932892115,-0.2607078418542793,45877,-2790443.2499999953,0.5783825516178366,0.36807114676199404,-60.82444907034016,-2790585.3749999963,226.6955614118206,-228.2923838432616,0.6878936004318359,-22324.12500000233,-0.15379811242120844,-19.318434480884257,-22324.12499999907,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-19.318434480884257,-23.031940392138488,-15.604928569630026,2.0590672763534773e-24,False
pe:exclude_high_volatility,volatility_filter,pe,pe exclude volatility above p75 (0.000377),-122356.50000000652,0.9999701841780365,0.1250074971510826,-0.044199766188975836,-0.28450519087045,58355,-2890475.6249999995,0.6744326757800663,0.3870962214034787,-49.5326128866421,-2890617.749999999,265.0758112355572,-248.2322072638819,0.8749925028489174,-122356.50000000652,-0.057747988258978755,-8.026598297186197,-122356.50000000186,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-8.026598297186197,-11.79489246814677,-4.258304126225625,2.9815821963522008e-05,False
pe:max_stop_probability_0.1862,stop_risk_filter,pe,pe require stop-hit probability <= 0.1862,-133204.12500000373,0.9999992492301493,0.14706411563605826,-0.04811833601326486,-0.3139304917770954,56884,-2901323.2499999967,0.6632842750472968,0.3855565712678433,-51.004205927853114,-2901465.3749999977,260.58786248404175,-246.52484121080337,0.8529358843639417,-133204.12500000373,-0.06889638899174821,-9.498191338397213,-133204.12500000047,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-9.498191338397213,-13.26080307638268,-5.735579600411745,7.507698507779467e-07,False
pe:atr_below_12.5347,atr_range,pe,pe require ATR <= 12.5347,-153174.7500000042,0.9999919101405572,0.1250074971510826,-0.05533247629717102,-0.3316255684602038,58355,-2921293.874999997,0.6701676776291858,0.3866849455916374,-50.06072958615367,-2921435.999999999,263.0450753379128,-247.46873428331935,0.8749925028489174,-153174.7500000042,-0.062012986409859194,-8.554714996697768,-153174.75000000186,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-8.554714996697768,-12.31183421630286,-4.797595777092678,8.089859442761733e-06,False
all:exclude_high_volatility,volatility_filter,all,all exclude volatility above p75 (0.000377),-102343.50000000326,0.9999999999999999,0.24998500569783477,-0.036970318462536934,-0.3356271570455584,50020,-2870462.6249999963,0.6105804287459489,0.3737305077968813,-57.386297980807605,-2870604.7499999977,240.7546940194714,-235.3039288450487,0.7500149943021652,-102343.50000000326,-0.12160023529309616,-15.880283391351703,-102343.50000000047,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-15.880283391351703,-19.63133385830182,-12.129232924401588,1.0608346530065018e-16,False
pe:max_stop_probability_0.2271,stop_risk_filter,pe,pe require stop-hit probability <= 0.2271,-184444.50000000326,0.9998145901668143,0.08969591555209022,-0.06662828517359086,-0.35972512167458076,60710,-2952563.6249999963,0.6807555971041891,0.3887168506012189,-48.63389268654252,-2952705.749999998,266.7924859104201,-249.2145051332489,0.9103040844479098,-184444.50000000326,-0.051425066934855934,-7.127878097086615,-184444.50000000093,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-7.127878097086615,-10.865233650098665,-3.390522544074565,0.00018540983318571458,False
all:max_stop_probability_0.2445,stop_risk_filter,all,all require stop-hit probability <= 0.2445,-148587.0000000014,0.9999999999925153,0.19699514184609845,-0.05367520858083774,-0.3689151535072064,53554,-2916706.1249999944,0.6299201894563072,0.37881390745789295,-54.46289959666868,-2916848.2499999977,244.71747301227404,-236.9101361709802,0.8030048581539015,-148587.0000000014,-0.10226047458273779,-12.956885007212776,-148587.00000000047,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-12.956885007212776,-16.665294492636725,-9.248475521788826,7.48463283163303e-12,False
all:atr_below_12.5350,atr_range,all,all require ATR <= 12.5350,-183367.5000000028,1.0,0.24998500569783477,-0.06623923229789153,-0.4617835878709954,50020,-2951486.624999996,0.597633261027301,0.3724310275889644,-59.006130047980726,-2951628.7499999986,235.32277631649583,-233.6757231372048,0.7500149943021652,-183367.5000000028,-0.13454740301174406,-17.500115458524824,-183367.5000000014,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,-17.500115458524824,-21.217685557310105,-13.782545359739544,2.795732078511647e-20,False
